[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=comfort seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/comfort/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/comfort/seed_42/ppo_comfort_seed42_1
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 169        |
|    ep_rew_mean          | 66.1       |
| time/                   |            |
|    fps                  | 23         |
|    iterations           | 91         |
|    time_elapsed         | 1973       |
|    total_timesteps      | 46592      |
| train/                  |            |
|    approx_kl            | 0.02220259 |
|    clip_fraction        | 0.151      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.505     |
|    explained_variance   | -4.89      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.101     |
|    n_updates            | 900        |
|    policy_gradient_loss | -0.0412    |
|    value_loss           | 0.000767   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 66.1        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 92          |
|    time_elapsed         | 1980        |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.017628876 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.465      |
|    explained_variance   | 0.134       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0469     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.0262     |
|    value_loss           | 0.00362     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 66          |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 93          |
|    time_elapsed         | 1986        |
|    total_timesteps      | 47616       |
| train/                  |             |
|    approx_kl            | 0.016430117 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.443      |
|    explained_variance   | -11.4       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0604     |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.0378     |
|    value_loss           | 0.000643    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 170        |
|    ep_rew_mean          | 66.7       |
| time/                   |            |
|    fps                  | 24         |
|    iterations           | 94         |
|    time_elapsed         | 1992       |
|    total_timesteps      | 48128      |
| train/                  |            |
|    approx_kl            | 0.01945804 |
|    clip_fraction        | 0.142      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.464     |
|    explained_variance   | -0.123     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0452    |
|    n_updates            | 930        |
|    policy_gradient_loss | -0.0295    |
|    value_loss           | 0.00393    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 65.4        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 95          |
|    time_elapsed         | 1999        |
|    total_timesteps      | 48640       |
| train/                  |             |
|    approx_kl            | 0.008701067 |
|    clip_fraction        | 0.076       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.351      |
|    explained_variance   | -8.22       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0491     |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.0202     |
|    value_loss           | 0.000365    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 66.1        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 96          |
|    time_elapsed         | 2006        |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.020404141 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.408      |
|    explained_variance   | 0.258       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0652     |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.0304     |
|    value_loss           | 0.0069      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 65.8        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 97          |
|    time_elapsed         | 2012        |
|    total_timesteps      | 49664       |
| train/                  |             |
|    approx_kl            | 0.017478142 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.257      |
|    explained_variance   | -9.32       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0318     |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.0259     |
|    value_loss           | 0.000944    |
-----------------------------------------
[Eval @50000] R=8.3±0.3 CR=0.000 Spd=21.4 LC=5.6 SR=1.000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 66.1        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 98          |
|    time_elapsed         | 2049        |
|    total_timesteps      | 50176       |
| train/                  |             |
|    approx_kl            | 0.018812856 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.374      |
|    explained_variance   | -0.0641     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0474     |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.0257     |
|    value_loss           | 0.00302     |
-----------------------------------------
[PPO] Done. Model: ./logs/ppo/comfort/seed_42/final_model.zip
