[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=baseline seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/baseline/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/baseline/seed_42/ppo_baseline_seed42_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 57.9        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 91          |
|    time_elapsed         | 2030        |
|    total_timesteps      | 46592       |
| train/                  |             |
|    approx_kl            | 0.022923809 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.843      |
|    explained_variance   | -0.377      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0797     |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.0513     |
|    value_loss           | 0.00231     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 56.9        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 92          |
|    time_elapsed         | 2037        |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.024727002 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.872      |
|    explained_variance   | 0.384       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0691     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.05       |
|    value_loss           | 0.00389     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | 56.7       |
| time/                   |            |
|    fps                  | 23         |
|    iterations           | 93         |
|    time_elapsed         | 2043       |
|    total_timesteps      | 47616      |
| train/                  |            |
|    approx_kl            | 0.01791529 |
|    clip_fraction        | 0.168      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.834     |
|    explained_variance   | 0.272      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.056     |
|    n_updates            | 920        |
|    policy_gradient_loss | -0.0426    |
|    value_loss           | 0.00594    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 58.2        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 94          |
|    time_elapsed         | 2050        |
|    total_timesteps      | 48128       |
| train/                  |             |
|    approx_kl            | 0.024425011 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.849      |
|    explained_variance   | -0.839      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0689     |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.0443     |
|    value_loss           | 0.00642     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 135        |
|    ep_rew_mean          | 57         |
| time/                   |            |
|    fps                  | 23         |
|    iterations           | 95         |
|    time_elapsed         | 2056       |
|    total_timesteps      | 48640      |
| train/                  |            |
|    approx_kl            | 0.02802931 |
|    clip_fraction        | 0.214      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.855     |
|    explained_variance   | 0.0231     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0588    |
|    n_updates            | 940        |
|    policy_gradient_loss | -0.0487    |
|    value_loss           | 0.00178    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 57.6        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 96          |
|    time_elapsed         | 2063        |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.020624295 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.857      |
|    explained_variance   | 0.226       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0639     |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.0415     |
|    value_loss           | 0.00647     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 57.3        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 97          |
|    time_elapsed         | 2069        |
|    total_timesteps      | 49664       |
| train/                  |             |
|    approx_kl            | 0.025613114 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.831      |
|    explained_variance   | -11.8       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0814     |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.0519     |
|    value_loss           | 0.00155     |
-----------------------------------------
[Eval @50000] R=7.9±1.8 CR=0.100 Spd=23.1 LC=77.6 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 58.4        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 98          |
|    time_elapsed         | 2100        |
|    total_timesteps      | 50176       |
| train/                  |             |
|    approx_kl            | 0.023326853 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.829      |
|    explained_variance   | -0.232      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0367     |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.0408     |
|    value_loss           | 0.00511     |
-----------------------------------------
[PPO] Done. Model: ./logs/ppo/baseline/seed_42/final_model.zip
