[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=aggressive seed=789 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/aggressive/seed_789
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/aggressive/seed_789/ppo_aggressive_seed789_1
---------------------------------
| rollout/           |          |
|    explained_variance   | -0.285      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0815     |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.0454     |
|    value_loss           | 0.000848    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | 138         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 92          |
|    time_elapsed         | 1181        |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.023082595 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.746      |
|    explained_variance   | -1.32       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0999     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.0432     |
|    value_loss           | 0.000587    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 137        |
| time/                   |            |
|    fps                  | 40         |
|    iterations           | 93         |
|    time_elapsed         | 1188       |
|    total_timesteps      | 47616      |
| train/                  |            |
|    approx_kl            | 0.02501455 |
|    clip_fraction        | 0.198      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.699     |
|    explained_variance   | -0.431     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.072     |
|    n_updates            | 920        |
|    policy_gradient_loss | -0.0517    |
|    value_loss           | 0.000636   |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 152        |
|    ep_rew_mean          | 138        |
| time/                   |            |
|    fps                  | 40         |
|    iterations           | 94         |
|    time_elapsed         | 1194       |
|    total_timesteps      | 48128      |
| train/                  |            |
|    approx_kl            | 0.02168523 |
|    clip_fraction        | 0.165      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.732     |
|    explained_variance   | -0.278     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0798    |
|    n_updates            | 930        |
|    policy_gradient_loss | -0.0417    |
|    value_loss           | 0.000808   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | 138         |
| time/                   |             |
|    fps                  | 40          |
|    iterations           | 95          |
|    time_elapsed         | 1201        |
|    total_timesteps      | 48640       |
| train/                  |             |
|    approx_kl            | 0.028578177 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.7        |
|    explained_variance   | -1.11       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.078      |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.0476     |
|    value_loss           | 0.000442    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 136         |
| time/                   |             |
|    fps                  | 40          |
|    iterations           | 96          |
|    time_elapsed         | 1208        |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.019171434 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.669      |
|    explained_variance   | -8.6        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0377     |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.0382     |
|    value_loss           | 0.000341    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 136         |
| time/                   |             |
|    fps                  | 40          |
|    iterations           | 97          |
|    time_elapsed         | 1215        |
|    total_timesteps      | 49664       |
| train/                  |             |
|    approx_kl            | 0.023274403 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.669      |
|    explained_variance   | 0.062       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0743     |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.0413     |
|    value_loss           | 0.000954    |
-----------------------------------------
[Eval @50000] R=6.9±2.3 CR=0.400 Spd=22.1 LC=22.2 SR=0.600
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 136         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 98          |
|    time_elapsed         | 1273        |
|    total_timesteps      | 50176       |
| train/                  |             |
|    approx_kl            | 0.025258372 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.703      |
|    explained_variance   | -0.966      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0766     |
|    n_updates            | 970         |
|    policy_gradient_loss | -0.0482     |
|    value_loss           | 0.000782    |
-----------------------------------------
[PPO] Done. Model: ./logs/ppo/aggressive/seed_789/final_model.zip
