[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=conservative seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/conservative/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/conservative/seed_42/ppo_conservative_seed42_1
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0162      |
|    explained_variance   | -8.79        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00892      |
|    n_updates            | 890          |
|    policy_gradient_loss | -0.00276     |
|    value_loss           | 4.55e-05     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 196         |
|    ep_rew_mean          | 27.3        |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 91          |
|    time_elapsed         | 1241        |
|    total_timesteps      | 46592       |
| train/                  |             |
|    approx_kl            | 0.012994617 |
|    clip_fraction        | 0.0199      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0413     |
|    explained_variance   | -1.5        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00216    |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.00941    |
|    value_loss           | 0.000362    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 194         |
|    ep_rew_mean          | 26.5        |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 92          |
|    time_elapsed         | 1247        |
|    total_timesteps      | 47104       |
| train/                  |             |
|    approx_kl            | 0.015405532 |
|    clip_fraction        | 0.0783      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.14       |
|    explained_variance   | 0.32        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0502     |
|    n_updates            | 910         |
|    policy_gradient_loss | -0.0309     |
|    value_loss           | 0.00789     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 26.5        |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 93          |
|    time_elapsed         | 1253        |
|    total_timesteps      | 47616       |
| train/                  |             |
|    approx_kl            | 0.020231096 |
|    clip_fraction        | 0.0859      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.172      |
|    explained_variance   | -0.338      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0453     |
|    n_updates            | 920         |
|    policy_gradient_loss | -0.0218     |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 26.6        |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 94          |
|    time_elapsed         | 1259        |
|    total_timesteps      | 48128       |
| train/                  |             |
|    approx_kl            | 0.012462011 |
|    clip_fraction        | 0.0646      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.115      |
|    explained_variance   | 0.455       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0481     |
|    n_updates            | 930         |
|    policy_gradient_loss | -0.0313     |
|    value_loss           | 0.00485     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 26.7        |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 95          |
|    time_elapsed         | 1265        |
|    total_timesteps      | 48640       |
| train/                  |             |
|    approx_kl            | 0.005727469 |
|    clip_fraction        | 0.0182      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0411     |
|    explained_variance   | -2.87       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0245     |
|    n_updates            | 940         |
|    policy_gradient_loss | -0.0072     |
|    value_loss           | 0.000871    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 26.8        |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 96          |
|    time_elapsed         | 1271        |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.008206981 |
|    clip_fraction        | 0.0195      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0447     |
|    explained_variance   | -0.00119    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0223     |
|    n_updates            | 950         |
|    policy_gradient_loss | -0.00987    |
|    value_loss           | 0.00829     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | 26.4        |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 97          |
|    time_elapsed         | 1277        |
|    total_timesteps      | 49664       |
| train/                  |             |
|    approx_kl            | 0.008719991 |
|    clip_fraction        | 0.0182      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0393     |
|    explained_variance   | -10.4       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0138     |
|    n_updates            | 960         |
|    policy_gradient_loss | -0.00701    |
|    value_loss           | 0.00151     |
-----------------------------------------
[Eval @50000] R=4.2±0.7 CR=0.000 Spd=20.4 LC=0.1 SR=1.000
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 192          |
|    ep_rew_mean          | 26.6         |
| time/                   |              |
|    fps                  | 38           |
|    iterations           | 98           |
|    time_elapsed         | 1306         |
|    total_timesteps      | 50176        |
| train/                  |              |
|    approx_kl            | 0.0035768878 |
|    clip_fraction        | 0.032        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0739      |
|    explained_variance   | -0.0711      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0216       |
|    n_updates            | 970          |
|    policy_gradient_loss | -0.01        |
|    value_loss           | 0.0124       |
------------------------------------------
[PPO] Done. Model: ./logs/ppo/conservative/seed_42/final_model.zip
